Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
4671_GC1Com_11,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-03-01,1983-03-09,1435.2,1437.5,-7891950.0,-55.0,17719.999999999753
4671_S1Comd_15,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-03-01,1983-03-09,-111.4375,-99.1875,246040.625,-43.0,27350.0
4671_SM1Com_18,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-03-01,1983-03-09,-520.4,-518.1,3549600.0,-68.0,15929.999999999676
4671_RS1Com_7,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-05-30,1983-06-07,431.8,430.6,-3298278.392,-470.0,-8578.165399999894
4671_GC1Com_12,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-06-02,1983-06-10,1419.6,1411.2,-12692700.0,-90.0,-72049.9999999988
4671_RS1Com_8,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-06-09,1983-06-17,427.9,420.2,-3208401.8688,-464.0,-54241.89199999989
4671_TY1Com_1,US 10YR NOTE,fi-us,TY1 Comdty,1983-06-09,1983-06-17,-27.390625,-26.484375,4842093.75,-174.0,158718.75
4671_SM1Com_19,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-06-13,1983-06-21,-522.7,-522.3,3818630.0000000005,-73.0,4820.0000000006985
4671_BO1Com_16,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-06-28,1983-07-07,39.18,40.62,-2065008.0,-88.0,71951.99999999994
4671_TY1Com_2,US 10YR NOTE,fi-us,TY1 Comdty,1983-06-28,1983-07-07,-28.359375,-29.234375,4367671.875,-153.0,-133156.25
4671_US1Com_8,US LONG BOND(CBT),fi-us,US1 Comdty,1983-06-28,1983-07-07,-53.34375,-54.5,6603562.5,-123.0,-144718.75
4671_RS1Com_9,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-06-28,1983-07-07,415.3,427.0,-2519069.3009999995,-373.0,70374.26679999995
4671_SM1Com_20,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-06-30,1983-07-11,-521.3,-511.4,3652169.9999999995,-69.0,46559.99999999993
4671_W1Comd_18,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-07-06,1983-07-14,2015.25,2016.75,-7957275.0,-79.0,6137.5
4671_G1Comd_1,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-07-07,1983-07-15,-1.15,-1.9,121081.67499999999,-55.0,-52545.26399999997
4671_FC1Com_16,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-07-12,1983-07-20,170.9,171.075,-3163962.5,-37.0,2649.9999999996908
4671_US1Com_9,US LONG BOND(CBT),fi-us,US1 Comdty,1983-07-29,1983-08-08,-56.46875,-58.28125,5922656.25,-105.0,-203218.75
4671_TY1Com_3,US 10YR NOTE,fi-us,TY1 Comdty,1983-07-29,1983-08-08,-30.890625,-32.234375,4114218.75,-134.0,-194750.0
4671_FC1Com_17,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-08-23,1983-08-31,168.225,166.05,-2691200.0,-32.0,-37237.49999999971
4671_GC1Com_13,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-09-13,1983-09-21,1401.4,1403.9,-22940320.0,-164.0,43310.00000000006
4671_SB1Com_13,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-09-21,1983-09-29,21.25,21.51,-961408.0000000001,-40.0,12510.400000000074
4671_CL1Com_1,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-09-29,1983-10-07,63.1,62.71,-11214000.0,-178.0,-88820.00000000019
4671_GC1Com_14,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-10-04,1983-10-12,1386.2,1386.6,-20441760.0,-148.0,7389.9999999979445
4671_SB1Com_14,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-10-25,1983-11-02,20.6,19.75,-975609.5999999999,-42.0,-41563.20000000007
4671_GC1Com_15,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-10-27,1983-11-04,1374.7,1367.1,-19237400.0,-140.0,-118480.00000000198
4671_BO1Com_17,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-11-16,1983-11-25,47.21,47.38,-1021248.0,-36.0,5442.000000000036
4671_S1Comd_16,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-11-17,1983-11-28,47.3125,40.3125,-36609.375,-15.0,-5600.0
