Date,SEK,CNH,EUR,KRW,ZAR,BRL,CZK,CHF,SGD,CAD,HKD,HUF,AUD,GBP,TRY,JPY,USD
1983-07-25,0.12987,,0.8675,0.12813,0.91099,,,0.4728,,0.8104,0.13937,,0.8803,1.5215,5000.0006,0.004157,1.0
1983-07-26,0.129199,,0.8676,0.12796,0.91299,,,0.4735,,0.8112,0.13869,,0.879,1.525,5000.0006,0.004156,1.0
1983-07-27,0.129207,,0.8638,0.12796,0.91,,,0.4728,,0.8109,0.13869,,0.8801,1.5275,5000.0006,0.004152,1.0
1983-07-28,0.129241,,0.8625,0.12788,0.91099,,,0.471,,0.8117,0.13888,,0.8812,1.5253,5000.0006,0.004153,1.0
1983-07-29,0.128982,,0.8564,0.12788,0.91,,,0.4685,,0.8104,0.13869,,0.8801,1.52,5000.0006,0.004137,1.0
1983-08-01,0.127632,,0.8467,0.12751,0.90925,,,0.464,,0.8101,0.13812,,0.879,1.509,5000.0006,0.004103,1.0
1983-08-02,0.128485,,0.8511,0.12751,0.90546,,,0.4671,,0.8094,0.13596,,0.8778,1.5072,5000.0006,0.004113,1.0
1983-08-03,0.128107,,0.851,0.12751,0.90317,,,0.4643,,0.8108,0.13623,,0.8763,1.5058,5000.0006,0.004111,1.0
1983-08-04,0.127779,,0.8514,0.12751,0.90317,,,0.4629,,0.8105,0.1359,,0.8758,1.4875,5000.0006,0.004105,1.0
1983-08-05,0.127226,,0.8432,0.12736,0.90203,,,0.4607,,0.8089,0.13404,,0.8746,1.485,5000.0006,0.0041,1.0
1983-08-08,0.126598,,0.8391,0.12736,0.89976,,,0.459,,0.8089,0.13333,,0.8745,1.491,5000.0006,0.004094,1.0
1983-08-09,0.126743,,0.8422,0.12712,0.89847,,,0.4592,,0.8095,0.13342,,0.8762,1.494,5000.0006,0.004099,1.0
1983-08-10,0.125707,,0.8326,0.12712,0.8915,,,0.4555,,0.8085,0.13449,,0.8738,1.481,5000.0006,0.004068,1.0
1983-08-11,0.125581,,0.8273,0.12712,0.88952,,,0.4562,,0.8081,0.13333,,0.8716,1.4792,5000.0006,0.004059,1.0
1983-08-12,0.125786,,0.8303,0.12687,0.88952,,,0.4578,,0.8083,0.13375,,0.8715,1.4815,5000.0006,0.004048,1.0
1983-08-15,0.126064,,0.8351,0.12687,0.88952,,,0.4611,,0.8092,0.13422,,0.8742,1.4925,5000.0006,0.00405,1.0
1983-08-16,0.127755,,0.847,0.12687,0.89349,,,0.467,,0.8108,0.13449,,0.8806,1.5075,5000.0006,0.004113,1.0
1983-08-17,0.128008,,0.8573,0.12687,0.89501,,,0.4671,,0.811,0.1344,,0.8814,1.5145,5000.0006,0.004105,1.0
1983-08-18,0.128156,,0.8576,0.12687,0.89501,,,0.4662,,0.8106,0.13596,,0.8845,1.5233,5000.0006,0.004116,1.0
1983-08-19,0.12751,,0.8516,0.12687,0.89501,,,0.464,,0.8104,0.13499,,0.8834,1.517,5000.0006,0.004098,1.0
1983-08-22,0.128287,,0.8575,0.12687,0.89501,,,0.467,,0.8115,0.1344,,0.886,1.528,5000.0006,0.004114,1.0
1983-08-23,0.128576,,0.8605,0.12687,0.89702,,,0.4677,,0.8127,0.13477,,0.8884,1.5308,5000.0006,0.004111,1.0
1983-08-24,0.128452,,0.8567,0.12687,0.89349,,,0.4659,,0.8131,0.13468,,0.886,1.5198,5000.0006,0.004117,1.0
1983-08-25,0.127975,,0.8562,0.12687,0.89349,,,0.466,,0.8133,0.1344,,0.8882,1.506,5000.0006,0.004112,1.0
1983-08-26,0.127186,,0.8467,0.12687,0.88896,,,0.4606,,0.8127,0.13495,,0.8824,1.5045,5000.0006,0.004071,1.0
1983-08-29,0.126614,,0.8467,0.12679,0.88999,,,0.4589,,0.8121,0.13404,,0.8802,1.501,5000.0006,0.004063,1.0
1983-08-30,0.126502,,0.8398,0.12663,0.88983,,,0.4578,,0.8116,0.13386,,0.8792,1.4988,5000.0006,0.004061,1.0
1983-08-31,0.126183,,0.8379,0.12654,0.88802,,,0.4572,,0.8104,0.13262,,0.8782,1.494,5000.0006,0.004058,1.0
1983-09-01,0.126064,,0.8387,0.12652,0.88699,,,0.4569,,0.8108,0.13253,,0.8768,1.4974,5000.0006,0.004057,1.0
1983-09-02,0.126326,,0.8389,0.12652,0.88347,,,0.4566,,0.8111,0.13214,,0.8762,1.495,5000.0006,0.004052,1.0
1983-09-05,0.12639,,0.8422,0.12652,0.88347,,,0.4566,,0.8111,0.13153,,0.8762,1.495,5000.0006,0.004052,1.0
1983-09-06,0.126454,,0.8447,0.12646,0.88699,,,0.4592,,0.8125,0.13153,,0.8775,1.4985,5000.0006,0.004068,1.0
1983-09-07,0.126263,,0.8399,0.12646,0.88746,,,0.4585,,0.8118,0.1308,,0.8766,1.4905,5000.0006,0.00407,1.0
1983-09-08,0.126582,,0.8426,0.12646,0.88952,,,0.46,,0.8125,0.12944,,0.8764,1.4922,5000.0006,0.004088,1.0
1983-09-09,0.126662,,0.8462,0.12646,0.89198,,,0.4609,,0.8119,0.13037,,0.8796,1.494,5000.0006,0.004089,1.0
1983-09-12,0.127146,,0.8493,0.12646,0.89847,,,0.4621,,0.8124,0.13059,,0.8861,1.501,5000.0006,0.004108,1.0
1983-09-13,0.126342,,0.8444,0.12646,0.9,,,0.4588,,0.8115,0.13037,,0.8874,1.4935,5000.0006,0.004095,1.0
1983-09-14,0.12647,,0.8403,0.12646,0.89831,,,0.4577,,0.8105,0.12746,,0.8859,1.49,5000.0006,0.004077,1.0
1983-09-15,0.126614,,0.8415,0.12643,0.89798,,,0.4591,,0.8104,0.12734,,0.8875,1.497,5000.0006,0.004087,1.0
1983-09-16,0.127283,,0.8432,0.12643,0.89903,,,0.4619,,0.8105,0.12722,,0.8861,1.502,5000.0006,0.004106,1.0
1983-09-19,0.127389,,0.8466,0.12643,0.9035,,,0.4645,,0.8114,0.12531,,0.8885,1.509,5000.0006,0.004137,1.0
1983-09-20,0.127065,,0.8478,0.12643,0.9035,,,0.4632,,0.8112,0.11904,,0.8899,1.508,5000.0006,0.004124,1.0
1983-09-21,0.126944,,0.8448,0.12643,0.90448,,,0.4627,,0.8114,0.12048,,0.892,1.506,5000.0006,0.004128,1.0
1983-09-22,0.126614,,0.8408,0.12643,0.90334,,,0.4605,,0.8106,0.12239,,0.8931,1.4975,5000.0006,0.004119,1.0
1983-09-23,0.127445,,0.8465,0.12643,0.90252,,,0.4662,,0.8118,0.12121,,0.8948,1.5027,5000.0006,0.004174,1.0
1983-09-26,0.127592,,0.8506,0.12643,0.90653,,,0.4662,,0.8114,0.11494,,0.8984,1.5032,5000.0006,0.004201,1.0
1983-09-27,0.127307,,0.8467,0.12643,0.90653,,,0.4676,,0.811,0.11976,,0.8969,1.4975,5000.0006,0.004203,1.0
1983-09-28,0.127616,,0.8514,0.12643,0.90801,,,0.4688,,0.811,0.11904,,0.8977,1.4992,5000.0006,0.004221,1.0
1983-09-29,0.127714,,0.8493,0.12643,0.90653,,,0.4694,,0.8112,0.12121,,0.897,1.4995,5000.0006,0.004223,1.0
1983-09-30,0.128041,,0.8528,0.12643,0.90604,,,0.4717,,0.811,0.12315,,0.8971,1.4977,5000.0006,0.004244,1.0
1983-10-03,0.127992,,0.8556,0.12643,0.9022,,,0.4733,,0.8114,0.12269,,0.8979,1.4835,5000.0006,0.004271,1.0
1983-10-04,0.127959,,0.8528,0.12643,0.8915,,,0.4723,,0.8112,0.11494,,0.8997,1.475,5000.0006,0.004272,1.0
1983-10-05,0.128584,,0.8616,0.12643,0.89501,,,0.4759,,0.8121,0.11737,,0.9052,1.489,5000.0006,0.004294,1.0
1983-10-06,0.128866,,0.8651,0.12643,0.89702,,,0.4774,,0.8127,0.11534,,0.9129,1.4903,5000.0006,0.004303,1.0
1983-10-07,0.129618,,0.87,0.12643,0.89549,,,0.4792,,0.8131,0.11709,,0.9142,1.509,5000.0006,0.004332,1.0
1983-10-10,0.129366,,0.8652,0.12643,0.89549,,,0.4792,,0.8131,0.11834,,0.9142,1.509,5000.0006,0.004332,1.0
1983-10-11,0.129116,,0.8644,0.12643,0.89903,,,0.4754,,0.8117,0.11834,,0.9156,1.508,5000.0006,0.004309,1.0
1983-10-12,0.128123,,0.8584,0.12643,0.89453,,,0.471,,0.811,0.12091,,0.912,1.504,5000.0006,0.004268,1.0
1983-10-13,0.128411,,0.8594,0.12643,0.89349,,,0.4727,,0.8113,0.12106,,0.9112,1.4995,5000.0006,0.004289,1.0
1983-10-14,0.127714,,0.8558,0.12643,0.89198,,,0.4715,,0.8111,0.1215,,0.9113,1.4994,5000.0006,0.004296,1.0
1983-10-17,0.128287,,0.8612,0.12641,0.89549,,,0.4739,,0.8117,0.12239,,0.9172,1.5005,5000.0006,0.004293,1.0
1983-10-18,0.128783,,0.8656,0.12641,0.89349,,,0.4766,,0.8121,0.125,,0.9171,1.5005,5000.0006,0.004305,1.0
1983-10-19,0.128849,,0.8633,0.12641,0.89118,,,0.4763,,0.8121,0.12706,,0.9166,1.5003,5000.0006,0.004298,1.0
1983-10-20,0.128733,,0.8641,0.12639,0.8855,,,0.4753,,0.812,0.12755,,0.9165,1.4978,5000.0006,0.004301,1.0
1983-10-21,0.128932,,0.8659,0.12639,0.8855,,,0.476,,0.8122,0.12853,,0.9216,1.5018,5000.0006,0.004303,1.0
1983-10-24,0.128287,,0.8574,0.12639,0.88347,,,0.4715,,0.8113,0.12836,,0.919,1.4975,5000.0006,0.004283,1.0
1983-10-25,0.12865,,0.8598,0.12623,0.88519,,,0.4729,,0.8114,0.1282,,0.9193,1.4997,5000.0006,0.004302,1.0
1983-10-26,0.128271,,0.856,0.12623,0.8855,,,0.471,,0.8113,0.1282,,0.9175,1.498,5000.0006,0.004293,1.0
1983-10-27,0.128189,,0.8555,0.12622,0.87351,,,0.4707,,0.8114,0.1282,,0.9178,1.4942,5000.0006,0.004299,1.0
1983-10-28,0.128123,,0.8566,0.12615,0.87359,,,0.4696,,0.8114,0.1282,,0.9186,1.495,5000.0006,0.004297,1.0
1983-10-31,0.127787,,0.8525,0.12609,0.85149,,,0.4666,,0.8113,0.12816,,0.9135,1.4952,3333.33341,0.004273,1.0
1983-11-01,0.127024,,0.8466,0.12593,0.85251,,,0.4626,,0.8108,0.12816,,0.9133,1.4855,3333.33341,0.004259,1.0
1983-11-02,0.127551,,0.8458,0.12582,0.84997,,,0.465,,0.811,0.12809,,0.9135,1.4871,3333.33341,0.004265,1.0
1983-11-03,0.127226,,0.8462,0.12574,0.86296,,,0.4634,,0.8109,0.12812,,0.9149,1.487,3333.33341,0.004267,1.0
1983-11-04,0.126662,,0.8408,0.12574,0.84997,,,0.4608,,0.8101,0.12824,,0.911,1.488,3333.33341,0.004226,1.0
1983-11-07,0.126695,,0.8377,0.12574,0.85251,,,0.4593,,0.8094,0.12817,,0.9108,1.4855,3333.33341,0.004219,1.0
1983-11-08,0.126626,,0.8374,0.12574,0.85251,,,0.4593,,0.8094,0.12808,,0.9108,1.4855,3333.33341,0.004219,1.0
1983-11-09,0.126703,,0.8406,0.1255,0.852,,,0.4614,,0.8094,0.12808,,0.9125,1.4845,3333.33341,0.004248,1.0
1983-11-10,0.126984,,0.8433,0.1255,0.85448,,,0.4647,,0.8099,0.12791,,0.9169,1.491,3333.33341,0.004265,1.0
1983-11-11,0.126931,,0.8386,0.1255,0.85448,,,0.4647,,0.8099,0.12787,,0.9169,1.491,3333.33341,0.004265,1.0
1983-11-14,0.126775,,0.8393,0.1255,0.85397,,,0.4623,,0.8093,0.12787,,0.9186,1.484,3333.33341,0.004262,1.0
1983-11-15,0.12663,,0.8383,0.1255,0.84702,,,0.4622,,0.8087,0.12791,,0.9215,1.4851,3333.33341,0.004265,1.0
1983-11-16,0.126064,,0.8391,0.1255,0.84702,,,0.4616,,0.8086,0.12791,,0.9196,1.483,3333.33341,0.004248,1.0
1983-11-17,0.125747,,0.8337,0.1255,0.83647,,,0.4581,,0.8081,0.128,,0.917,1.4783,3333.33341,0.004233,1.0
1983-11-18,0.125707,,0.8311,0.1255,0.83801,,,0.4574,,0.8077,0.12795,,0.9178,1.4695,3333.33341,0.004238,1.0
1983-11-21,0.125865,,0.8295,0.1255,0.82678,,,0.4581,,0.8076,0.12791,,0.9189,1.465,3333.33341,0.004252,1.0
1983-11-22,0.125945,,0.8321,0.1255,0.83001,,,0.4609,,0.8086,0.12792,,0.9209,1.474,3333.33341,0.004264,1.0
1983-11-23,0.125905,,0.8322,0.1255,0.82802,,,0.4589,,0.8079,0.12791,,0.9205,1.4675,3333.33341,0.004254,1.0
1983-11-24,0.12557,,0.829,0.1255,0.82802,,,0.4589,,0.8079,0.12792,,0.9205,1.4675,3333.33341,0.004254,1.0
1983-11-25,0.125235,,0.8275,0.1255,0.82149,,,0.4584,,0.8064,0.12792,,0.9152,1.4595,3333.33341,0.004254,1.0
1983-11-28,0.125392,,0.8295,0.1255,0.83201,,,0.4593,,0.8063,0.12795,,0.9135,1.4587,3333.33341,0.004258,1.0
1983-11-29,0.125274,,0.8252,0.12543,0.83001,,,0.4584,,0.8061,0.12807,,0.9114,1.46,3333.33341,0.004263,1.0
1983-11-30,0.125628,,0.8325,0.12543,0.83899,,,0.4626,,0.807,0.12804,,0.9147,1.463,3333.33341,0.004301,1.0
1983-12-01,0.12566,,0.8307,0.12543,0.83402,,,0.4623,,0.8065,0.12806,,0.93,1.4578,3333.33341,0.004301,1.0
1983-12-02,0.125117,,0.8282,0.12543,0.83298,,,0.46,,0.8036,0.12806,,0.917,1.4572,3333.33341,0.004284,1.0
1983-12-05,0.12458,,0.8198,0.12543,0.82399,,,0.4566,,0.8028,0.12798,,0.9084,1.4455,3333.33341,0.004252,1.0
1983-12-06,0.124883,,0.8226,0.12527,0.82447,,,0.4574,,0.804,0.12797,,0.9085,1.4505,3333.33341,0.004268,1.0
1983-12-07,0.124727,,0.8206,0.12527,0.82576,,,0.4565,,0.8035,0.12798,,0.9077,1.439,3333.33341,0.004273,1.0
1983-12-08,0.124938,,0.8206,0.12527,0.82277,,,0.4558,,0.8033,0.12796,,0.8985,1.4415,3333.33341,0.004268,1.0
1983-12-09,0.124262,,0.817,0.12524,0.81947,,,0.4522,,0.8005,0.12797,,0.909,1.435,3333.33341,0.004221,1.0
1983-12-12,0.123962,,0.8156,0.12524,0.82399,,,0.4521,,0.8012,0.12792,,0.91,1.4307,3333.33341,0.004226,1.0
1983-12-13,0.123191,,0.8116,0.12503,0.82399,,,0.4505,,0.7996,0.12786,,0.901,1.4165,3333.33341,0.004233,1.0
1983-12-14,0.123244,,0.8112,0.12503,0.82399,,,0.452,,0.7995,0.12795,,0.9,1.415,3333.33341,0.004254,1.0
1983-12-15,0.123122,,0.8107,0.125,0.819,,,0.4518,,0.8004,0.1279,,0.8978,1.4215,3333.33341,0.004257,1.0
1983-12-16,0.122737,,0.8079,0.125,0.81552,,,0.4513,,0.7993,0.1279,,0.8928,1.415,3333.33341,0.004246,1.0
1983-12-19,0.122956,,0.809,0.125,0.81492,,,0.4522,,0.7999,0.12786,,0.877,1.4182,3333.33341,0.004235,1.0
1983-12-20,0.123335,,0.8104,0.12497,0.81699,,,0.4529,,0.8008,0.12799,,0.8795,1.419,3333.33341,0.004259,1.0
1983-12-21,0.123411,,0.8088,0.12497,0.81599,,,0.4524,,0.8006,0.12846,,0.8905,1.4225,3333.33341,0.004261,1.0
1983-12-22,0.123594,,0.8096,0.12497,0.81699,,,0.4522,,0.8015,0.12845,,0.9005,1.427,3333.33341,0.004273,1.0
1983-12-23,0.123839,,0.8082,0.12497,0.81947,,,0.455,,0.8026,0.12833,,0.9005,1.4315,3333.33341,0.004275,1.0
1983-12-26,0.123877,,0.8082,0.12497,0.81947,,,0.455,,0.8026,0.12832,,0.9005,1.4315,3333.33341,0.004275,1.0
1983-12-27,0.123916,,0.8082,0.12497,0.81846,,,0.4566,,0.8031,0.12832,,0.9005,1.432,3333.33341,0.004277,1.0
1983-12-28,0.124193,,0.8137,0.12497,0.82,,,0.4568,,0.8025,0.12828,,0.8985,1.436,3333.33341,0.004284,1.0
1983-12-29,0.124797,,0.8197,0.12497,0.82,,,0.4579,,0.8032,0.12851,,0.8925,1.4475,3333.33341,0.004307,1.0
1983-12-30,0.124844,,0.8226,0.12497,0.81799,,,0.4589,,0.8035,0.12848,,0.902,1.4515,3333.33341,0.004316,1.0
1984-01-02,0.124844,,0.8226,0.12497,0.81799,,,0.4589,,0.8035,0.12852,,0.902,1.4515,3333.33341,0.004316,1.0
1984-01-03,0.123732,,0.8137,0.12497,0.813,,,0.4512,,0.8025,0.12852,,0.9025,1.4287,3333.33341,0.004302,1.0
1984-01-04,0.122549,,0.8036,0.12497,0.80547,,,0.4478,,0.8006,0.12822,,0.8998,1.4173,3333.33341,0.004284,1.0
1984-01-05,0.122534,,0.8011,0.12497,0.80547,,,0.4481,,0.8003,0.12807,,0.8988,1.4125,3333.33341,0.004297,1.0
1984-01-06,0.122324,,0.7992,0.12497,0.79497,,,0.4468,,0.8002,0.12833,,0.9023,1.407,3333.33341,0.004297,1.0
1984-01-09,0.121655,,0.7923,0.12497,0.78597,,,0.444,,0.7985,0.12818,,0.9083,1.4028,3333.33341,0.004286,1.0
1984-01-10,0.1221,,0.7968,0.12497,0.79001,,,0.4473,,0.7988,0.12822,,0.906,1.4024,3333.33341,0.004284,1.0
1984-01-11,0.121102,,0.7907,0.12497,0.79151,,,0.4439,,0.7985,0.12826,,0.908,1.3963,3333.33341,0.004265,1.0
1984-01-12,0.121168,,0.7893,0.12497,0.78951,,,0.4444,,0.8001,0.12827,,0.9052,1.3981,3333.33341,0.004258,1.0
1984-01-13,0.122624,,0.7967,0.12497,0.79751,,,0.4489,,0.8017,0.12826,,0.905,1.41,3333.33341,0.004284,1.0
1984-01-16,0.122332,,0.8004,0.12497,0.80147,,,0.45,,0.8033,0.12828,,0.9038,1.4195,3333.33341,0.004286,1.0
1984-01-17,0.122249,,0.7995,0.12497,0.79948,,,0.4471,,0.8012,0.12829,,0.903,1.4105,3333.33341,0.004268,1.0
1984-01-18,0.122354,,0.796,0.12497,0.79948,,,0.4479,,0.801,0.12827,,0.902,1.414,3333.33341,0.004281,1.0
1984-01-19,0.122579,,0.803,0.12497,0.80147,,,0.4498,,0.8022,0.12822,,0.8985,1.418,3333.33341,0.004285,1.0
1984-01-20,0.122026,,0.7949,0.12521,0.79251,,,0.4463,,0.8018,0.12824,,0.9015,1.4005,3333.33341,0.004264,1.0
1984-01-23,0.122699,,0.797,0.125,0.8,,,0.447,,0.8027,0.12827,,0.9024,1.4039,3333.33341,0.004276,1.0
1984-01-24,0.1221,,0.7929,0.12487,0.79151,,,0.445,,0.8016,0.12828,,0.9067,1.399,3333.33341,0.004267,1.0
1984-01-25,0.122324,,0.795,0.12475,0.79251,,,0.4456,,0.8013,0.12828,,0.9082,1.4007,3333.33341,0.00427,1.0
1984-01-26,0.122699,,0.7976,0.12479,0.79001,,,0.4468,,0.8022,0.12828,,0.9087,1.406,3333.33341,0.004272,1.0
1984-01-27,0.122324,,0.7948,0.12489,0.78901,,,0.4452,,0.8012,0.12853,,0.9131,1.4035,3333.33341,0.004268,1.0
1984-01-30,0.122234,,0.7968,0.12489,0.78647,,,0.4461,,0.8009,0.12816,,0.9131,1.4074,3333.33341,0.004263,1.0
1984-01-31,0.12213,,0.7957,0.12479,0.78647,,,0.4439,,0.8004,0.1282,,0.9178,1.4012,3333.33341,0.004261,1.0
1984-02-01,0.122662,,0.7993,0.12489,0.79151,,,0.4474,,0.8017,0.12819,,0.9203,1.41,3333.33341,0.004269,1.0
1984-02-02,0.123305,,0.8092,0.12489,0.80051,,,0.451,,0.8026,0.12822,,0.9219,1.4225,3333.33341,0.004281,1.0
1984-02-03,0.124008,,0.8112,0.1249,0.80398,,,0.4552,,0.8023,0.12824,,0.924,1.431,3333.33341,0.004297,1.0
1984-02-06,0.123495,,0.8137,0.1249,0.80347,,,0.4519,,0.803,0.12828,,0.9226,1.4225,3333.33341,0.00429,1.0
1984-02-07,0.122933,,0.8076,0.1249,0.79352,,,0.4474,,0.8015,0.12825,,0.9214,1.4107,3333.33341,0.004264,1.0
1984-02-08,0.123198,,0.8107,0.12495,0.80102,,,0.4485,,0.8024,0.12826,,0.9247,1.4128,3333.33341,0.004271,1.0
1984-02-09,0.123533,,0.8169,0.12495,0.80102,,,0.4489,,0.8025,0.12826,,0.9296,1.421,3333.33341,0.004276,1.0
1984-02-10,0.123381,,0.8139,0.1251,0.8,,,0.4464,,0.8024,0.12825,,0.9307,1.4143,3333.33341,0.004263,1.0
1984-02-13,0.123625,,0.8151,0.1251,0.8,,,0.4464,,0.8024,0.1284,,0.9316,1.4143,3333.33341,0.004263,1.0
1984-02-14,0.123877,,0.8147,0.1251,0.80398,,,0.4498,,0.8015,0.1284,,0.9326,1.428,3333.33341,0.004274,1.0
1984-02-15,0.125156,,0.8278,0.1251,0.81201,,,0.4552,,0.8032,0.1285,,0.9381,1.4445,3333.33341,0.004288,1.0
1984-02-16,0.125786,,0.8331,0.1251,0.81552,,,0.4561,,0.8022,0.12852,,0.9464,1.446,3333.33341,0.004295,1.0
1984-02-17,0.125471,,0.8299,0.1251,0.81552,,,0.4557,,0.8015,0.12855,,0.9453,1.451,3333.33341,0.004288,1.0
1984-02-20,0.125196,,0.8293,0.1251,0.81552,,,0.4557,,0.8015,0.1286,,0.9464,1.451,3333.33341,0.004288,1.0
1984-02-21,0.124922,,0.8246,0.1251,0.81752,,,0.4503,,0.8001,0.1286,,0.935,1.441,3333.33341,0.004272,1.0
1984-02-22,0.126103,,0.8371,0.1252,0.82603,,,0.4558,,0.8013,0.12826,,0.9382,1.4515,3333.33341,0.004288,1.0
1984-02-23,0.126422,,0.8394,0.1251,0.83097,,,0.456,,0.8004,0.12831,,0.945,1.4575,3333.33341,0.004281,1.0
1984-02-24,0.127796,,0.846,0.12545,0.8325,,,0.46,,0.7999,0.12845,,0.944,1.4725,3333.33341,0.004288,1.0
1984-02-27,0.127226,,0.8431,0.12561,0.82447,,,0.4591,,0.7978,0.12863,,0.9426,1.473,3333.33341,0.004286,1.0
1984-02-28,0.128246,,0.8538,0.12545,0.83298,,,0.4616,,0.7987,0.12855,,0.944,1.4915,3333.33341,0.004282,1.0
1984-02-29,0.1287,,0.8574,0.12573,0.835,,,0.4613,,0.7988,0.12856,,0.9429,1.4905,3333.33341,0.004284,1.0
1984-03-01,0.128222,,0.8531,0.12573,0.83028,,,0.4596,,0.8054,0.12841,,0.9435,1.478,3333.33341,0.004284,1.0
1984-03-02,0.128866,,0.8623,0.12572,0.83402,,,0.4641,,0.7993,0.12853,,0.9432,1.481,3333.33341,0.004382,1.0
1984-03-05,0.12955,,0.8638,0.12588,0.8385,,,0.4699,,0.7985,0.12851,,0.9508,1.4845,3333.33341,0.004477,1.0
1984-03-06,0.13089,,0.8678,0.12603,0.83998,,,0.474,,0.7963,0.12853,,0.955,1.484,3333.33341,0.004477,1.0
1984-03-07,0.130847,,0.8712,0.12619,0.83948,,,0.4726,,0.7935,0.12854,,0.9574,1.4755,3333.33341,0.004479,1.0
1984-03-08,0.129912,,0.8629,0.12619,0.83402,,,0.4682,,0.7905,0.12858,,0.9533,1.458,3333.33341,0.004453,1.0
1984-03-09,0.129912,,0.8628,0.12605,0.83703,,,0.4686,,0.7868,0.12855,,0.9527,1.4625,3333.33341,0.004448,1.0
1984-03-12,0.128908,,0.8555,0.12589,0.82603,,,0.4645,,0.7822,0.12851,,0.9546,1.4532,3333.33341,0.004448,1.0
1984-03-13,0.130073,,0.8632,0.12573,0.83451,,,0.4704,,0.789,0.12825,,0.9614,1.4675,3333.33341,0.004481,1.0
1984-03-14,0.130634,,0.8709,0.12589,0.835,,,0.4699,,0.7844,0.12818,,0.9648,1.4665,3333.33341,0.00447,1.0
1984-03-15,0.129744,,0.8595,0.12605,0.82699,,,0.4666,,0.7852,0.12822,,0.9653,1.461,3333.33341,0.004462,1.0
1984-03-16,0.128617,,0.8486,0.12589,0.81699,,,0.4638,,0.7876,0.12825,,0.9653,1.445,3333.33341,0.004428,1.0
1984-03-19,0.128535,,0.8455,0.12573,0.80697,,,0.4623,,0.7836,0.12825,,0.9535,1.443,3333.33341,0.004429,1.0
1984-03-20,0.128107,,0.8457,0.12558,0.80651,,,0.4615,,0.7833,0.1282,,0.9573,1.439,3333.33341,0.004425,1.0
1984-03-21,0.127714,,0.8412,0.12567,0.80398,,,0.4594,,0.7833,0.12824,,0.9553,1.4313,3333.33341,0.004409,1.0
1984-03-22,0.128287,,0.8421,0.12551,0.8045,,,0.4598,,0.7847,0.12818,,0.9418,1.4303,3333.33341,0.004416,1.0
1984-03-23,0.128617,,0.8475,0.12553,0.80502,,,0.4604,,0.7829,0.12822,,0.9395,1.436,3333.33341,0.004432,1.0
1984-03-26,0.129283,,0.8532,0.12569,0.80997,,,0.4636,,0.7828,0.12822,,0.9487,1.4475,3333.33341,0.004451,1.0
1984-03-27,0.129786,,0.8612,0.12584,0.81599,,,0.4646,,0.7818,0.12825,,0.9475,1.447,3333.33341,0.004455,1.0
1984-03-28,0.12945,,0.8552,0.126,0.80398,,,0.4634,,0.7817,0.12827,,0.9384,1.4465,3333.33341,0.00445,1.0
1984-03-29,0.129845,,0.8613,0.12596,0.80502,,,0.4664,,0.7817,0.12795,,0.9365,1.451,3333.33341,0.004463,1.0
1984-03-30,0.129534,,0.8584,0.12611,0.80801,,,0.4646,,0.7833,0.12812,,0.935,1.4375,3333.33341,0.004449,1.0
1984-04-02,0.129283,,0.86,0.12597,0.80502,,,0.4644,,0.7846,0.12792,,0.9389,1.433,3333.33341,0.004451,1.0
1984-04-03,0.128535,,0.8506,0.12588,0.80502,,,0.4614,,0.7826,0.12804,,0.9389,1.4315,3333.33341,0.004442,1.0
1984-04-04,0.128535,,0.8517,0.12572,0.79897,,,0.4605,,0.7813,0.1281,,0.9393,1.4325,3333.33341,0.004438,1.0
1984-04-05,0.128329,,0.8534,0.12572,0.8025,,,0.4585,,0.782,0.1281,,0.9333,1.426,3333.33341,0.004433,1.0
1984-04-06,0.128436,,0.8503,0.12572,0.8025,,,0.4598,,0.7818,0.12823,,0.9185,1.43,3333.33341,0.004438,1.0
1984-04-09,0.128172,,0.8519,0.12558,0.8,,,0.4596,,0.7814,0.12818,,0.9115,1.425,3333.33341,0.004435,1.0
1984-04-10,0.128452,,0.8494,0.12572,0.80301,,,0.4609,,0.7822,0.12817,,0.9153,1.437,3333.33341,0.004441,1.0
1984-04-11,0.128742,,0.8548,0.12564,0.80997,,,0.4618,,0.7826,0.12819,,0.9202,1.436,3333.33341,0.00449,1.0
1984-04-12,0.128411,,0.8534,0.1258,0.80547,,,0.4605,,0.7822,0.12819,,0.9224,1.429,3333.33341,0.004462,1.0
1984-04-13,0.128205,,0.8481,0.12575,0.8045,,,0.4595,,0.782,0.12813,,0.9175,1.429,3333.33341,0.00445,1.0
1984-04-16,0.127714,,0.8452,0.12562,0.8025,,,0.4573,,0.781,0.12809,,0.9184,1.4215,3333.33341,0.004436,1.0
1984-04-17,0.12747,,0.8452,0.12547,0.8025,,,0.456,,0.7813,0.12805,,0.9212,1.4211,3333.33341,0.004443,1.0
1984-04-18,0.12747,,0.8431,0.12562,0.8,,,0.4566,,0.7809,0.12804,,0.9231,1.4192,3333.33341,0.004448,1.0
1984-04-19,0.126703,,0.8419,0.12556,0.79897,,,0.4541,,0.7805,0.12813,,0.923,1.4177,3333.33341,0.004442,1.0
1984-04-20,0.126743,,0.8419,0.12543,0.80102,,,0.4541,,0.7807,0.12802,,0.923,1.416,3333.33341,0.004442,1.0
1984-04-23,0.126823,,0.8419,0.12537,0.80198,,,0.4554,,0.7805,0.12805,,0.923,1.4155,3333.33341,0.004449,1.0
